,Id,Name,Price,Rating,NumRatings,Type,StyleName,Year,Body,Acidity,Vintage,Nat,Region,Country,Size,Winery
7087,161149887,Château d'Esclans Les Clans Rosé 2019,69.5,4.2,1849,4,Provence Rosé,2019,4,3,0,0,Côtes de Provence,France,750,Château d'Esclans
7088,164077204,Minuty 281 Rosé 2020,82.99,4.4,1562,4,Provence Rosé,2020,4,3,0,0,Provence,France,750,Minuty
7089,151692347,Château d'Esclans Rock Angel Rosé 2017,87.0,4.2,4642,4,Provence Rosé,2017,4,3,0,0,Côtes de Provence,France,1500,Château d'Esclans
7090,161037337,Château d'Esclans Garrus Rosé 2019,99.99,4.4,2901,4,Provence Rosé,2019,4,3,0,0,Côtes de Provence,France,750,Château d'Esclans
7091,4544175,Matthiasson Rosé 2013,116.667,4.1,1144,4,Californian Rosé,2013,3,2,0,1,Napa Valley,United States,750,Matthiasson
7092,164874697,Gérard Bertrand Clos du Temple 2020,144.99,4.5,301,4,Languedoc-Roussillon Rosé,2020,4,3,0,0,Languedoc,France,750,Gérard Bertrand
7093,156316766,Château d'Esclans Garrus Rosé 2018,179.99,4.4,2901,4,Provence Rosé,2018,4,3,0,0,Côtes de Provence,France,750,Château d'Esclans
7094,160865406,Gérard Bertrand Clos du Temple 2019,183.99,4.5,301,4,Languedoc-Roussillon Rosé,2019,4,3,0,0,Languedoc,France,750,Gérard Bertrand
7095,2685576,R. López de Heredia Gran Reserva Rosado 2010,225.0,4.4,2153,4,NONE,2010,-1,-1,0,0,Rioja Alta,Spain,750,R. López de Heredia
7096,6080756,R. López de Heredia Gran Reserva Rosado 2008,289.99,4.4,2153,4,NONE,2008,-1,-1,0,0,Rioja Alta,Spain,750,R. López de Heredia
7097,20983144,Sine Qua Non And An Eight Track Rosé 2013,512.0,4.4,35,4,Californian Rosé,2013,3,2,0,0,California,United States,750,Sine Qua Non
7098,161932984,Bichi Rosa 2018,29.99,4.1,167,4,NONE,2018,-1,-1,0,1,Baja California,Mexico,750,Bichi
7099,153426579,Âme du Vin Côtes de Provence Rosé 2017,17.3333,3.9,1123,4,Provence Rosé,2017,4,3,0,0,Côtes de Provence,France,750,Âme du Vin
7100,154228943,Department 66 Fragile Rosé 2017,21.99,3.4,642,4,Languedoc-Roussillon Rosé,2017,4,3,0,0,Côtes Catalanes,France,750,Department 66
7101,160323037,Wade Cellars Three by Wade Rosé 2019,17.99,3.8,220,4,Californian Rosé,2019,3,2,0,0,California,United States,750,Wade Cellars
7102,153057003,Girolamo Russo Etna Rosato 2017,26.99,3.9,896,4,NONE,2017,-1,-1,0,1,Etna,Italy,750,Girolamo Russo
7103,163389636,Frog's Leap PINK (La Grenouille Rouganté) 2019,21.0,3.9,707,4,Californian Riesling,2019,3,3,0,0,Napa Valley,United States,750,Frog's Leap
7104,151127184,Cloud Chaser Côtes de Provence Rosé 2017,51.99,3.9,1075,4,Provence Rosé,2017,4,3,0,0,Côtes de Provence,France,750,Cloud Chaser
7105,19809179,Gavoty Côtes de Provence Côtes de Provence Rosé 2014,39.95,3.6,276,4,Provence Rosé,2014,4,3,0,0,Côtes de Provence,France,1500,Gavoty
7106,160134832,San Simeon Wines Grenache Rosé 2018,15.98,3.6,65,4,Californian Rosé,2018,3,2,0,0,Paso Robles,United States,750,San Simeon Wines
7107,141926967,VieVité Côtes de Provence Rosé 2016,18.99,4.0,1892,4,Provence Rosé,2016,4,3,0,0,Côtes de Provence,France,750,VieVité
7108,145907660,Hogwash Rosé 2016,17.69,3.8,1553,4,Californian Rosé,2016,3,2,0,0,California,United States,750,Hogwash
7109,160116020,Scribe Rosé of Pinot Noir 2019,32.0,4.2,846,4,Californian Rosé,2019,3,2,0,0,Sonoma Coast,United States,750,Scribe
7110,126381406,Breezette Côtes de Provence Rosé 2015,17.99,4.1,792,4,Provence Rosé,2015,4,3,0,0,Côtes de Provence,France,750,Breezette
7111,159646634,JNSQ Rosé Cru 2018,54.99,3.7,417,4,Californian Rosé,2018,3,2,0,0,California,United States,750,JNSQ
7112,1344841,Beringer White Zinfandel 2011,7.99,3.6,8858,4,Californian Rosé,2011,3,2,0,0,California,United States,750,Beringer
7113,156662250,Hampton Water Rosé 2017,21.99,4.0,4768,4,Languedoc-Roussillon Rosé,2017,4,3,0,0,Pays d'Oc,France,750,Hampton Water
7114,156684232,Maison Saleya Côtes de Provence Rosé 2017,13.99,3.9,638,4,Provence Rosé,2017,4,3,0,0,Côtes de Provence,France,750,Maison Saleya
7115,125047283,Elouan Rosé 2015,17.98,3.8,1335,4,NONE,2015,-1,-1,0,0,Oregon,United States,750,Elouan
7116,150743243,Woodbridge by Robert Mondavi White Zinfandel 2017,3.88,3.7,7880,4,Californian Rosé,2017,3,2,0,0,California,United States,750,Woodbridge by Robert Mondavi
7117,160135603,Barton & Guestier Rosé D'Anjou 2019,16.99,4.1,3349,4,NONE,2019,-1,-1,0,0,Anjou,France,750,Barton & Guestier
7118,165363997,Crafters Union California Rosé N.V.,5.99,3.5,76,4,Californian Rosé,-1,3,2,2,0,California,United States,750,Crafters Union
7119,19351869,Château Pesquie Ventoux Terrasses Rosé 2015,29.99,3.6,1260,4,Southern Rhône Rosé,2015,3,3,0,0,Ventoux,France,750,Château Pesquie
7120,151698298,Notorious Pink Grenache Rosé 2017,16.99,4.2,7139,4,NONE,2017,-1,-1,0,0,Vin de France,France,750,Notorious Pink
7121,156975550,Acrobat Rosé of Pinot Noir 2018,5.99,3.8,1856,4,NONE,2018,-1,-1,0,0,Oregon,United States,375,Acrobat
7122,159449987,Notorious Pink Grenache Rosé 2019,15.99,4.2,7139,4,NONE,2019,-1,-1,0,0,Vin de France,France,750,Notorious Pink
7123,28946120,Billette Cuvée Tradition 2015,11.98,3.4,1521,4,Provence Rosé,2015,4,3,0,0,Côtes de Provence,France,750,Billette
7124,141987330,Les Maitres Vignerons de la Presqu'ile de Saint-Tropez Fleur de Mer Rosé 2016,19.99,4.0,7105,4,Provence Rosé,2016,4,3,0,0,Côtes de Provence,France,750,Les Maitres Vignerons de la Presqu'ile de Saint-Tropez
7125,142246351,Chronic Pink Pedals Rosé 2015,13.97,3.7,623,4,NONE,2015,-1,-1,0,0,NONE,NONE,750,Chronic
7126,167615117,Château de Saint Martin Eternelle Favorite Rosé 2020,28.99,4.1,852,4,Provence Rosé,2020,4,3,0,0,Côtes de Provence,France,750,Château de Saint Martin
7127,158253207,Brotte Tavel Les Eglantiers Rosè 2018,14.99,3.7,743,4,Southern Rhône Rosé,2018,3,3,0,0,Tavel,France,750,Brotte
7128,2061677,Maison Saint Aix Rosé 2011,25.75,4.0,20060,4,Provence Rosé,2011,4,3,0,0,Coteaux d'Aix-en-Provence,France,750,Maison Saint Aix
7129,159863496,French Blue Bordeaux Rosé 2018,8.98,3.7,1408,4,NONE,2018,-1,-1,0,0,Bordeaux,France,750,French Blue
7130,163752465,Las Jaras Wines Rosé 2019,29.99,4.0,382,4,Californian Rosé,2019,3,2,0,0,Mendocino County,United States,750,Las Jaras Wines
7131,157974690,Honoro Vera Rosé 2018,10.99,3.6,1522,4,NONE,2018,-1,-1,0,0,Jumilla,Spain,750,Honoro Vera
7132,160014438,Château Camp Long Côtes de Provence 2018,7.95,3.4,382,4,Provence Rosé,2018,4,3,0,0,Côtes de Provence,France,750,Château Camp Long
7133,145280473,Marcel Martin La Jaglerie Rosé d'Anjou 2016,13.99,4.2,3910,4,NONE,2016,-1,-1,0,0,Rosé d'Anjou,France,750,Marcel Martin
7134,144678075,Despagne Le Mythe d'Amphorie 2015,11.99,3.7,309,4,NONE,2015,-1,-1,0,0,Bordeaux,France,750,Despagne
7135,156359217,Château Puech-Haut Prestige Rosé 2017,17.95,4.0,3339,4,Languedoc-Roussillon Rosé,2017,4,3,0,0,Saint-Drézéry,France,750,Château Puech-Haut
7136,156998327,Buehler Zinfandel White 2018,32.99,3.5,189,4,NONE,2018,-1,-1,0,0,Napa Valley,United States,750,Buehler
7137,152518258,Rose City Rosé 2016,5.95,3.4,66,4,NONE,2016,-1,-1,0,0,Willamette Valley,United States,750,Rose City
7138,154164695,La Crema Pinot Noir Rosé 2017,11.95,3.8,559,4,Californian Rosé,2017,3,2,0,0,Monterey,United States,750,La Crema
7139,161004451,Champs de Provence Côtes de Provence Rosé 2019,14.99,4.0,2202,4,Provence Rosé,2019,4,3,0,0,Côtes de Provence,France,750,Champs de Provence
7140,166977685,Attanasio Primitivo Salento Rosato 2020,29.9,4.0,411,4,NONE,2020,-1,-1,0,0,Salento,Italy,750,Attanasio
7141,157321485,Montes Cherub (Syrah) Rosé 2018,4.99,3.7,5143,4,NONE,2018,-1,-1,0,0,Colchagua Valley,Chile,750,Montes
7142,164766476,Pearl Morissette Cuvée Roselana 2020,26.99,3.9,240,4,NONE,2020,-1,-1,0,1,Niagara Peninsula,Canada,750,Pearl Morissette
7143,164086977,Mas de Valériole Vé Rosé 2020,12.99,3.8,72,4,NONE,2020,-1,-1,0,0,Méditerranée,France,750,Mas de Valériole
7144,167995439,Schlossmühlenhof Pinke Pinke 2020,18.99,4.2,93,4,NONE,2020,-1,-1,0,0,Rheinhessen,Germany,750,Schlossmühlenhof
7145,163194404,Laroche Rosé La Chevalière 2020,12.25,3.5,1155,4,Provence Rosé,2020,4,3,0,0,Provence,France,750,Laroche
7146,167338266,Château Thivin Beaujolais Villages Rosé 2020,19.97,3.9,489,4,NONE,2020,-1,-1,0,0,Beaujolais-Villages,France,750,Château Thivin
7147,165451962,Gavoty Grand Classique Côtes de Provence Rosé 2020,17.99,3.8,421,4,Provence Rosé,2020,4,3,0,0,Côtes de Provence,France,750,Gavoty
7148,6672166,Château La Tour de l'Évêque Pétale de Rosé 2014,19.99,3.9,2639,4,Provence Rosé,2014,4,3,0,0,Côtes de Provence,France,750,Château La Tour de l'Évêque
7149,161358143,Le Coste Litrozzo Rosato 2019,29.99,4.2,544,4,NONE,2019,-1,-1,0,1,Lazio,Italy,1000,Le Coste
7150,165272780,Scarbolo ILRamato 2019,24.99,3.8,600,4,Northern Italy Pinot Grigio,2019,3,3,0,0,Friuli,Italy,750,Scarbolo
7151,160909003,M. Chapoutier Côtes-du-Rhône Rosé 2018,12.99,3.5,199,4,Southern Rhône Rosé,2018,3,3,0,0,Côtes-du-Rhône,France,750,M. Chapoutier
7152,146967552,Arínzano Hacienda de Arínzano Rosado 2015,19.99,3.9,498,4,NONE,2015,-1,-1,0,0,Arínzano,Spain,750,Arínzano
7153,162910968,Casillero del Diablo Rosé (Reserva) 2020,12.99,3.5,11457,4,NONE,2020,-1,-1,0,0,Central Valley,Chile,750,Casillero del Diablo
7154,159856508,Lionel Osmin & Cie Les Villas Villa la Vie en Rosé 2019,9.99,3.8,1115,4,NONE,2019,-1,-1,0,0,Comté Tolosan,France,750,Lionel Osmin & Cie
7155,159858328,Oliver Blueberry Moscato N.V.,9.99,4.2,773,4,NONE,0,-1,-1,1,0,Indiana,United States,750,Oliver
7156,151400494,Valentini Cerasuolo Montepulciano d'Abruzzo Rosé 2017,129.95,4.2,1213,4,NONE,2017,-1,-1,0,1,Cerasuolo d'Abruzzo,Italy,750,Valentini
7157,164919800,Domaine de Bendel Côtes de Provence 2020,18.95,3.9,1383,4,Provence Rosé,2020,4,3,0,0,Côtes de Provence,France,750,Domaine de Bendel
7158,159626288,JP Azeitão Rosé 2018,7.95,3.6,2374,4,NONE,2018,-1,-1,0,0,Península de Setúbal,Portugal,750,JP Azeitão
7159,159890232,Château Valcombe Epicure Rosé 2019,14.95,3.7,465,4,Southern Rhône Rosé,2019,3,3,0,0,Ventoux,France,750,Château Valcombe
7160,150822594,Elouan Rosé 2017,19.99,3.8,1335,4,NONE,2017,-1,-1,0,0,Oregon,United States,750,Elouan
7161,145059530,Figuière Magali Signature Côtes de Provence Rosé 2016,49.99,3.8,3770,4,Provence Rosé,2016,4,3,0,0,Côtes de Provence,France,1500,Figuière
7162,22703807,Wölffer Estate Grandioso Rosé 2015,28.99,4.0,324,4,NONE,2015,-1,-1,0,0,Long Island,United States,750,Wölffer Estate
7163,21801241,Château Smith Haut-Lafitte Les Hauts de Smith Bordeaux Rosé 2015,20.99,3.8,289,4,NONE,2015,-1,-1,0,0,Bordeaux,France,750,Château Smith Haut-Lafitte
7164,27423343,Domaines Ott Château de Selle Rosé (Coeur de Grain) 2015,29.99,4.3,5415,4,Provence Rosé,2015,4,3,0,0,Côtes de Provence,France,375,Domaines Ott
7165,167431366,Château Vignelaure La Source de Vignelaure Rosé 2020,20.27,3.7,663,4,Provence Rosé,2020,4,3,0,0,Coteaux d'Aix-en-Provence,France,750,Château Vignelaure
7166,160115535,Bernard Baudry Chinon Rosé 2019,23.0,3.8,396,4,NONE,2019,-1,-1,0,1,Chinon,France,750,Bernard Baudry
7167,167869125,Hauvette Petra Rosé 2019,47.99,4.0,279,4,Provence Rosé,2019,4,3,0,1,Les Baux-de-Provence,France,750,Hauvette
7168,19290606,Maison Saint Aix Rosé 2015,19.99,4.0,20060,4,Provence Rosé,2015,4,3,0,0,Coteaux d'Aix-en-Provence,France,750,Maison Saint Aix
7169,164619051,Enderle & Moll Grauburgunder 2019,28.99,4.0,409,4,NONE,2019,-1,-1,0,1,Baden,Germany,750,Enderle & Moll
7170,160994073,Sylvain Pataille Fleur de Pinot Marsannay Rosé 2018,70.0,4.0,417,4,NONE,2018,-1,-1,0,1,Marsannay,France,750,Sylvain Pataille
7171,163675252,Railsback Frères Winery Les Rascasses Rosé 2019,25.0,4.1,255,4,Californian Rosé,2019,3,2,0,0,Santa Ynez Valley,United States,750,Railsback Frères Winery
7172,152529310,Terroir Al Límit Soc. Lda Roc d'Aubaga Rosé 2016,45.0,4.0,158,4,NONE,2016,-1,-1,0,1,Priorat,Spain,750,Terroir Al Límit Soc. Lda
7173,164204763,Chacra Nacha Pinot Noir Rosé 2020,24.0,4.1,175,4,NONE,2020,-1,-1,0,0,Patagonia,Argentina,750,Chacra
7174,164288609,Château Pradeaux Le Côtes de Provence Rosé 2019,24.0,3.9,217,4,Provence Rosé,2019,4,3,0,0,Côtes de Provence,France,750,Château Pradeaux
7175,157320705,Balletto Vineyards Rosé of Pinot Noir 2018,44.95,3.9,606,4,Californian Rosé,2018,3,2,0,0,Russian River Valley,United States,750,Balletto Vineyards
7176,158811808,Dupeuble Beaujolais Rosé 2018,18.0,3.8,252,4,NONE,2018,-1,-1,0,0,Beaujolais,France,750,Dupeuble
7177,157123726,Ioppa Rusin Colline Novaresi Nebbiolo Rosé 2018,18.0,3.9,6613,4,NONE,2018,-1,-1,0,0,Colline Novaresi,Italy,750,Ioppa
7178,163157035,Arnot-Roberts Rosé 2019,32.0,4.1,816,4,Californian Rosé,2019,3,2,0,1,Clear Lake,United States,750,Arnot-Roberts
7179,160726683,Ioppa Rusin Colline Novaresi Nebbiolo Rosé 2019,19.0,3.9,6613,4,NONE,2019,-1,-1,0,0,Colline Novaresi,Italy,750,Ioppa
7180,157996506,Bermejo Listán Rosado 2018,25.0,4.1,613,4,NONE,2018,-1,-1,0,0,Lanzarote,Spain,750,Bermejo
7181,97553196,Domaine Vacheron Le Rosé 2016,32.0,3.9,2494,4,NONE,2016,-1,-1,0,0,Vin de France,France,750,Domaine Vacheron
7182,152513966,Lieu Dit Pinot Noir Rosé 2017,28.0,4.1,244,4,Californian Rosé,2017,-1,-1,0,0,Santa Barbara County,United States,750,Lieu Dit
7183,155952203,Chacra Mainqué Pinot Noir Rosé 2017,24.0,3.8,321,4,NONE,2017,-1,-1,0,0,Patagonia,Argentina,750,Chacra
7184,159925569,Thibaud Boudignon Rosé de Loire 2018,27.0,4.1,509,4,NONE,2018,-1,-1,0,1,Rosé de Loire,France,750,Thibaud Boudignon
7185,164008019,Les Deux Moulins Rosé 2019,15.0,3.6,156,4,NONE,2019,-1,-1,0,0,Loire Valley,France,750,Les Deux Moulins
7186,156865824,Clos Sainte Magdeleine Cassis Rosé 2017,42.0,4.0,863,4,Provence Rosé,2017,-1,-1,0,0,Cassis,France,750,Clos Sainte Magdeleine
7187,153441268,Domaine de Marquiliani Rosé 2017,33.0,4.2,256,4,NONE,2017,-1,-1,0,0,Corsica,France,750,Domaine de Marquiliani
7188,153426630,Lorenza Rosé 2017,21.0,3.9,754,4,Californian Rosé,2017,-1,-1,0,0,California,United States,750,Lorenza
7189,159598201,Azienda Vitivinicola Cardedu Praja Monica 2018,21.0,4.0,1062,4,NONE,2018,-1,-1,0,0,Monica di Sardegna,Italy,750,Azienda Vitivinicola Cardedu
7190,154332285,Pursued by Bear Blushing Bear Rosé 2017,30.0,4.1,170,4,NONE,2017,-1,-1,0,0,Columbia Valley,United States,750,Pursued by Bear
7191,152239112,Bermejo Listán Rosado 2017,23.0,4.1,613,4,NONE,2017,-1,-1,0,0,Lanzarote,Spain,750,Bermejo
7192,167734066,Sous-Marine La Seiche Rosé 2020,30.0,4.1,52,4,Californian Rosé,2020,-1,-1,0,0,Santa Barbara County,United States,750,Sous-Marine
7193,162138458,Gut Oggau Maskerade Rosé 2018,30.0,4.3,550,4,NONE,2018,-1,-1,0,1,Weinland,Austria,750,Gut Oggau
7194,160158698,Peyrassol Cuvée des Commandeurs Côtes de Provence Rosé 2019,17.95,4.0,3027,4,Provence Rosé,2019,-1,-1,0,0,Côtes de Provence,France,750,Peyrassol
7195,155131684,Seehof Pinot Noir Rosé Trocken 2017,18.0,3.9,298,4,NONE,2017,-1,-1,0,0,Rheinhessen,Germany,750,Seehof
7196,163423650,Maison Noir Love Drunk Rosé 2019,21.0,3.9,1285,4,NONE,2019,-1,-1,0,0,Willamette Valley,United States,750,Maison Noir
7197,159710668,Chloe Rosé 2019,19.0,3.6,1794,4,Californian Rosé,2019,-1,-1,0,0,Monterey County,United States,750,Chloe
7198,161074660,La Fête du Rosé Côtes de Provence Rosé 2018,25.0,4.1,422,4,Provence Rosé,2018,-1,-1,0,0,Côtes de Provence,France,750,La Fête du Rosé
7199,167662538,Railsback Frères Winery Les Rascasses Rosé 2020,25.0,4.1,255,4,Californian Rosé,2020,-1,-1,0,0,Santa Ynez Valley,United States,750,Railsback Frères Winery
7200,159908512,Girolamo Russo Etna Rosato 2018,27.0,3.9,896,4,NONE,2018,-1,-1,0,1,Etna,Italy,750,Girolamo Russo
7201,156959166,Leitz Pinot Noir Rosè 2018,19.0,3.8,2336,4,NONE,2018,-1,-1,0,0,Rheingau,Germany,750,Leitz
7202,167350203,Domaine de Fontenille Luberon Rosé 2020,13.95,3.9,416,4,Southern Rhône Rosé,2020,-1,-1,0,0,Luberon,France,750,Domaine de Fontenille
7203,164455237,Ameztoi Rubentis 2020,25.0,4.2,3880,4,NONE,2020,-1,-1,0,0,Getariako Txakolina,Spain,750,Ameztoi
7204,165759262,Swick Wines Palhete 2019,24.99,4.2,133,4,NONE,2019,-1,-1,0,0,Columbia Valley,United States,750,Swick Wines
7205,164537544,Château Gigery Côtes de Provence 2020,20.99,3.8,508,4,Provence Rosé,2020,4,3,0,0,Côtes de Provence,France,750,Château Gigery
7206,157805622,La Spinetta Il Rosé di Casanova 2018,39.99,4.0,5405,4,NONE,2018,-1,-1,0,0,Toscana,Italy,750,La Spinetta
7207,159570938,County Line Rosé 2018,28.0,3.9,272,4,Californian Rosé,2018,3,2,0,0,Anderson Valley,United States,750,County Line
7208,166109540,Gramona Mart Xarel-lo Vermell 2020,26.0,4.0,637,4,NONE,2020,-1,-1,0,0,Penedès,Spain,750,Gramona
7209,163595257,Bodegas Care Solidarity Rosé 2020,11.99,3.7,726,4,NONE,2020,-1,-1,0,0,Cariñena,Spain,750,Bodegas Care
7210,151028681,Graham Beck Gorgeous Rosé (Pinot Noir - Chardonnay) 2017,32.99,3.5,1136,4,NONE,2017,-1,-1,0,0,Western Cape,South Africa,750,Graham Beck
7211,164963757,Domaine de la Courtade Les Terrasses Rosé 2020,27.7619,3.8,469,4,Provence Rosé,2020,4,3,0,0,Côtes de Provence,France,750,Domaine de la Courtade
7212,163468302,Domaines Bunan Bandol Rosé 2020,24.95,3.8,404,4,Provence Rosé,2020,4,3,0,0,Bandol,France,750,Domaines Bunan
7213,160743649,Domaine de Terrebrune Terroir du Trias Delille Vigneron Bandol Rosé 2019,35.0,4.1,996,4,Provence Rosé,2019,4,3,0,0,Bandol,France,750,Domaine de Terrebrune
7214,163164838,Château Gassier Esprit Gassier 2020,16.99,3.9,3722,4,Provence Rosé,2020,4,3,0,0,Côtes de Provence,France,750,Château Gassier
7215,164352051,Château La Tour de l'Évêque La Source Gabriel Côtes de Provence Rosé 2020,18.99,3.9,1498,4,Provence Rosé,2020,4,3,0,0,Côtes de Provence,France,750,Château La Tour de l'Évêque
7216,160013916,Borsao Bodegas Rosado (Selección Rosado / Rosé) 2019,16.0,3.5,1645,4,NONE,2019,-1,-1,0,0,Campo de Borja,Spain,750,Borsao Bodegas
7217,156348203,Vanderpump Rosé 2018,18.99,3.7,1564,4,Provence Rosé,2018,4,3,0,0,Côtes de Provence,France,750,Vanderpump
7218,167341836,Château Paradis Coteaux d'Aix-en-Provence Rosé 2020,12.95,3.7,1129,4,Provence Rosé,2020,4,3,0,0,Coteaux d'Aix-en-Provence,France,750,Château Paradis
7219,156122648,Le Paradou Côtes de Provence Rosé 2018,19.99,3.9,670,4,Provence Rosé,2018,4,3,0,0,Côtes de Provence,France,750,Le Paradou
7220,157146727,FitVine Rosé 2017,17.99,3.1,123,4,Californian Rosé,2017,3,2,0,0,California,United States,750,FitVine
7221,162314001,Pascal Jolivet Sancerre Rosé 2019,14.99,4.0,1441,4,NONE,2019,-1,-1,0,0,Sancerre,France,750,Pascal Jolivet
7222,164481421,Clos Sainte Magdeleine Côtes de Provence 2020,27.99,4.1,205,4,Provence Rosé,2020,4,3,0,0,Côtes de Provence,France,750,Clos Sainte Magdeleine
7223,165638286,Herdade do Sobroso Cellar Selection Syrah Rosé 2020,16.0906,4.2,753,4,NONE,2020,-1,-1,0,0,Alentejo,Portugal,750,Herdade do Sobroso
7224,164965467,Arnot-Roberts Rosé 2020,27.0,4.1,816,4,Californian Rosé,2020,3,2,0,1,Clear Lake,United States,750,Arnot-Roberts
7225,164069721,Out East Côtes de Provence Rosé 2019,25.99,4.2,152,4,Provence Rosé,2019,4,3,0,0,Côtes de Provence,France,750,Out East
7226,160910962,Honoro Vera Rosé 2019,7.99,3.6,1522,4,NONE,2019,-1,-1,0,0,Jumilla,Spain,750,Honoro Vera
7227,160127809,Domaine Tempier Bandol Rosé 2019,41.99,4.2,5349,4,Provence Rosé,2019,4,3,0,0,Bandol,France,750,Domaine Tempier
7228,164411035,Fonterenza Rosa 2019,29.99,3.6,193,4,NONE,2019,-1,-1,0,1,Toscana,Italy,750,Fonterenza
7229,95928667,Miraval Côtes de Provence Rosé 2016,15.89,4.0,41178,4,Provence Rosé,2016,4,3,0,0,Côtes de Provence,France,375,Miraval
7230,165223816,Nervi Il Rosato 2020,23.99,3.8,1336,4,NONE,2020,-1,-1,0,0,Vino d'Italia,Italy,750,Nervi
7231,152164022,Prieure de Montezargues Tavel Rosé 2017,49.99,3.7,1470,4,Southern Rhône Rosé,2017,3,3,0,0,Tavel,France,750,Prieure de Montezargues
7232,157091583,Prieure de Montezargues Tavel Rosé 2018,14.99,3.7,1470,4,Southern Rhône Rosé,2018,3,3,0,0,Tavel,France,750,Prieure de Montezargues
7233,163809544,Frank Cornelissen Susucaru Rosato 2020,59.0,4.2,8378,4,NONE,2020,-1,-1,0,1,Terre Siciliane,Italy,750,Frank Cornelissen
7234,162906195,Château Pesquie Ventoux Terrasses Rosé 2020,17.07,3.6,1260,4,Southern Rhône Rosé,2020,3,3,0,0,Ventoux,France,750,Château Pesquie
7235,160118903,Maçanita Touriga Nacional em Rosé 2019,18.0,3.9,652,4,NONE,2019,-1,-1,0,0,Douro,Portugal,750,Maçanita
7236,167181860,Domaine de la Mordorée La Reine des Bois Tavel Rosé 2020,36.5,3.9,732,4,Southern Rhône Rosé,2020,3,3,0,0,Tavel,France,750,Domaine de la Mordorée
7237,156445732,Clos Cibonne Tibouren Tradition Rosé 2018,27.99,4.2,3475,4,Provence Rosé,2018,4,3,0,0,Côtes de Provence,France,750,Clos Cibonne
7238,159725534,Clos Cibonne Tibouren Tradition Rosé 2019,29.99,4.2,3475,4,Provence Rosé,2019,4,3,0,0,Côtes de Provence,France,750,Clos Cibonne
7239,156094769,Triennes Rosé 2018,19.0,3.9,7585,4,Provence Rosé,2018,4,3,0,0,Var,France,750,Triennes
7240,150368589,Château Musar Rosé (Gaston Hochar) 2016,55.99,3.9,507,4,NONE,2016,-1,-1,0,0,Bekaa Valley,Lebanon,750,Château Musar
7241,161444244,Rimauresq Côtes de Provence Rosé (Cru Classé) 2019,21.99,3.9,1082,4,Provence Rosé,2019,4,3,0,0,Côtes de Provence,France,750,Rimauresq
7242,2339584,Riunite Lambrusco Emilia Rosé N.V.,7.99,4.0,943,4,NONE,0,-1,-1,1,0,Emilia,Italy,750,Riunite
7243,163159514,San Marzano Tramari Rosé di Primitivo 2020,12.99,4.0,11113,4,NONE,2020,-1,-1,0,0,Salento,Italy,750,San Marzano
7244,164098254,Château Saint-Roch Le Rosé 2020,12.95,4.0,2167,4,Languedoc-Roussillon Rosé,2020,4,3,0,0,Côtes du Roussillon,France,750,Château Saint-Roch
7245,159692183,Lorenza Rosé 2018,21.0,3.9,754,4,Californian Rosé,2018,3,2,0,0,California,United States,750,Lorenza
7246,168275983,Realm La Fe Rosé 2020,70.0,4.5,79,4,Californian Rosé,2020,3,2,0,0,St. Helena,United States,750,Realm
7247,164256669,Itxas Harri Ŕoxa 2020,15.69,4.3,137,4,NONE,2020,-1,-1,0,0,Navarra,Spain,750,Itxas Harri
7248,160147265,Gérard Bertrand Gris Blanc 2019,14.19,3.8,11872,4,Languedoc-Roussillon Rosé,2019,4,3,0,0,Pays d'Oc,France,750,Gérard Bertrand
7249,168482685,Christian Tschida Himmel Auf Erden Rosé 2020,39.99,4.2,741,4,NONE,2020,-1,-1,0,1,Neusiedlersee,Austria,750,Christian Tschida
7250,159590750,Château d'Esclans The Palm Whispering Angel Rosé 2019,14.97,3.9,6892,4,Provence Rosé,2019,4,3,0,0,Provence,France,750,Château d'Esclans
7251,160110901,Tenuta Sant'Antonio Scaia Rosato 2019,13.99,4.0,4551,4,NONE,2019,-1,-1,0,0,Veneto,Italy,750,Tenuta Sant'Antonio
7252,152618128,Château d'Esclans Les Clans Rosé 2017,85.0,4.2,1849,4,Provence Rosé,2017,4,3,0,0,Côtes de Provence,France,750,Château d'Esclans
7253,157073135,Domaine de Fontsainte Gris de Gris Corbières Rosé 2018,14.98,4.1,2606,4,Languedoc-Roussillon Rosé,2018,4,3,0,0,Corbières,France,750,Domaine de Fontsainte
7254,168872339,Casas del Bosque Pinot Noir Rosé 2021,13.99,3.9,336,4,NONE,2021,-1,-1,0,0,Casablanca Valley,Chile,750,Casas del Bosque
7255,163431959,Cepa 21 Hito Rosado 2020,10.99,3.6,1247,4,NONE,2020,-1,-1,0,0,Ribera del Duero,Spain,750,Cepa 21
7256,166279686,E. Guigal Tavel 2020,20.99,3.6,1882,4,Southern Rhône Rosé,2020,3,3,0,0,Tavel,France,750,E. Guigal
7257,14944857,Domaine de la Tour du Bon Bandol Rosé 2015,40.7931,3.9,1401,4,Provence Rosé,2015,4,3,0,0,Bandol,France,1500,Domaine de la Tour du Bon
7258,159381422,Domaine de la Tour du Bon Bandol Rosé 2018,44.1925,3.9,1401,4,Provence Rosé,2018,4,3,0,0,Bandol,France,750,Domaine de la Tour du Bon
7259,163232561,Château Montaud Côtes de Provence Rosé 2019,10.99,3.5,173,4,Provence Rosé,2019,4,3,0,0,Côtes de Provence,France,750,Château Montaud
